RECORD,hbpermin,Pseg,PQseg,QRSseg,QRseg,QTseg,RSseg,STseg,Tseg,PTseg,ECGseg,QRtoQSdur,RStoQSdur,RRmean,PPmean,PQdis,PonQdis,PRdis,PonRdis,PSdis,PonSdis,PTdis,PonTdis,PToffdis,QRdis,QSdis,QTdis,QToffdis,RSdis,RTdis,RToffdis,STdis,SToffdis,PonToffdis,PonPQang,PQRang,QRSang,RSTang,STToffang,RRTot,NNTot,SDRR,IBIM,IBISD,SDSD,RMSSD,QRSarea,QRSperi,PQslope,QRslope,RSslope,STslope,NN50,pNN50,ECG_signal
988,70.85714286,0.050306166,0.059438345,0.011085304,0.005859375,0.109427787,0.005225929,0.098342483,0.105574324,0.168866132,0.225612331,NaN,NaN,108.2717391,108.2717391,7.036163998,8.691750713,7.121120925,8.778144968,7.121120925,8.778144968,19.77703224,21.50026034,23.57048672,0.086959312,0.086959312,12.88735679,16.67333149,0,12.80054878,16.58647115,12.80054878,16.58647115,25.2938351,NaN,NaN,NaN,NaN,NaN,93,147,11.95653656,97.3537415,12.85292259,5.373592665,108.9299236,0,0.173918623,-0.188516946,NaN,NaN,0.066955127,10,6.802721088,NSR
989,83.80952381,0.051045186,0.061497044,0.014146959,0.007548564,0.113386824,0.006598395,0.099239865,0.097603463,0.174883868,0.219911318,NaN,NaN,91.83486239,91.83486239,7.456153705,9.11674442,7.88385746,9.547373352,8.177650548,9.840890742,21.44686802,23.18383518,24.25450824,0.436616384,0.725438745,14.14581473,16.9463886,0.305287874,13.71481777,16.51623089,13.42498523,16.22307856,25.99128761,25.88679617,NaN,NaN,NaN,5.269979467,110,147,6.604854708,88.3537415,6.451033479,4.078564445,92.0720699,0.371412479,1.467343002,-0.194671339,NaN,NaN,0.068297003,6,4.081632653,NSR
990,83.04761905,0.049567145,0.060916385,0.024862753,0.013038429,0.114284206,0.011824324,0.089421453,0.093961149,0.175200591,0.229149071,NaN,NaN,92.32407407,92.32407407,7.338242547,9.095526059,8.732826827,10.49463016,9.945658367,11.70672143,21.51525027,23.33405031,25.82979245,1.431163487,2.612836902,14.31242166,18.61928213,1.271009546,12.91399933,17.22506539,11.7198031,16.01287041,27.64872302,NaN,NaN,NaN,NaN,NaN,109,147,7.622856352,88.70748299,7.256677775,5.715134758,92.63823505,1.842893077,5.315009934,-0.175615393,NaN,NaN,0.08961497,13,8.843537415,NSR
991,86.0952381,0.056957348,0.080078125,0.056482264,0.028716216,0.134765625,0.027766047,0.078283361,0.077702703,0.21484375,0.274493243,NaN,NaN,89.01785714,89.08928571,10.48665054,13.55829739,14.43577252,17.51406163,18.25054926,21.32517782,28.12617602,31.21488009,32.18922243,4.001832114,7.769164261,17.68023262,21.73681224,3.874188768,13.72420893,17.78774487,9.92717932,13.97344447,35.27710186,NaN,NaN,NaN,NaN,NaN,113,147,35.63605271,86.44217687,31.29346147,47.52220571,95.8859069,3.690407871,15.64518514,-0.074984036,NaN,NaN,0.074357503,37,25.17006803,NSR
992,101.7370518,0.047508446,0.057221284,0.008868243,0.004961993,0.132706926,0.00390625,0.123838682,0.148120777,0.189928209,0.275285051,NaN,NaN,75.36363636,75.36363636,7.22092549,8.556593265,7.603893182,8.942345475,7.854073891,9.192494293,24.11517165,25.53885531,34.02008734,0.391705518,0.636894851,17.06746418,26.97069278,0.261748411,16.68092657,26.58536898,16.43566339,26.33583846,35.44733035,NaN,NaN,NaN,NaN,3.301467167,133,147,6.673412565,75.26530612,6.346081598,9.367752817,75.65852312,0.379589598,1.29034878,-0.213565971,NaN,NaN,0.058574606,6,4.081632653,NSR
993,65.78486056,0.056376689,0.08519848,0.05748522,0.029085726,0.138566301,0.028399493,0.081081081,0.097128378,0.22376478,0.3046875,0.003926896,0.003885604,117.0470588,117.0588235,13.09725292,16.9246819,18.61586401,22.45353481,24.06345565,27.89248116,30.60005696,34.43582722,37.98862211,5.69173285,10.9678942,17.5307882,24.91002878,5.69542676,12.02131856,19.41107864,6.620750476,13.95983942,41.82354599,4.77825768,-16.98577923,31.28731947,-25.25733777,10.05407807,86,147,7.816883511,98.89115646,15.08263516,5.271686125,117.3077902,8.360455551,22.35505381,-0.047719758,0.254160156,-0.30665009,0.14455303,6,4.081632653,NSR
994,106.3266932,0.071843328,0.100137247,0.087890625,0.044341216,0.172350084,0.043549409,0.084459459,0.090741132,0.272487331,0.375475084,0.00394372,0.00386878,72.07246377,72.07971014,13.16862766,17.68800929,19.16154098,23.6937085,25.05125297,29.57597203,35.69614868,40.22466247,44.67446931,6.129976099,11.89138599,22.54850712,31.52514634,6.01699842,16.562831,25.53648449,10.66237463,19.63632618,49.20296024,NaN,-14.65531262,23.52520732,-14.39267578,NaN,139,147,4.917637115,71.97278912,4.78199133,1.632851773,72.24003868,7.346851146,24.03836051,-0.049893972,0.208946351,-0.207630996,0.046589037,1,0.680272109,NSR
995,67.584,0.054106841,0.071684966,0.032939189,0.016786318,0.128800676,0.016152872,0.095861486,0.102407095,0.200485642,0.270164696,NaN,NaN,113.4827586,113.4827586,7.238101224,8.806367387,7.294959846,8.863654627,7.294959846,8.863654627,21.47397694,23.08066257,28.151722,0.057471585,0.057471585,14.32852283,21.00131439,0,14.2710962,20.94386579,14.2710962,20.94386579,29.75882411,NaN,NaN,NaN,NaN,NaN,88,147,12.1426976,98.23129252,15.04890478,16.75011604,114.1305463,0,0.114943169,-0.146110091,NaN,NaN,0.049903081,6,4.081632653,NSR
996,94.464,0.049092061,0.05933277,0.015677787,0.008445946,0.11607897,0.007231841,0.100401182,0.094752956,0.17541174,0.215002111,NaN,NaN,81.03278689,81.03278689,6.987448123,8.448151384,7.460132618,8.923185567,7.772114686,9.234569722,21.22441138,22.72970401,24.33156937,0.478807391,0.787008566,14.33886924,17.43948256,0.317429502,13.86346141,16.96452296,13.55370658,16.65319383,25.83643454,20.54249003,NaN,NaN,NaN,4.476442601,123,147,3.65283278,80.34013605,3.398630066,3.058476595,81.11507713,0.318220146,1.58324546,-0.156232507,NaN,NaN,0.056015175,4,2.721088435,NSR
997,92.928,0.054423564,0.061444257,0.011982686,0.006017736,0.108055321,0.005964949,0.096072635,0.137880068,0.169499578,0.264569257,NaN,NaN,82.55,82.55,7.264872287,9.862495894,7.364773838,9.962428072,7.481280058,10.07893004,20.30975804,22.92506732,30.95062707,0.101941334,0.2166694,13.08252798,23.72181347,0.118417619,12.98250053,23.62192651,12.86595725,23.50515879,33.5667249,NaN,NaN,NaN,NaN,NaN,121,147,9.938854729,81.66666667,9.046051637,10.37886909,83.14615646,0.101595572,0.437028353,-0.093503613,NaN,NaN,0.034000942,4,2.721088435,NSR
998,79.872,0.052681588,0.063080659,0.018000422,0.009237753,0.122730152,0.008762669,0.10472973,0.13708826,0.185810811,0.277290963,NaN,NaN,95.90291262,95.90291262,7.708673207,9.717153932,8.416254178,10.42682426,9.067621862,11.07696323,23.41799794,25.50604086,33.83827309,0.723505258,1.360365763,15.85405938,26.28115924,0.679024746,15.14473902,25.57518712,14.50621644,24.92520484,35.93280286,23.95136584,NaN,NaN,NaN,3.654290641,104,147,13.17287192,90.78911565,11.8687381,5.982834602,96.80337393,0.945211343,2.762895766,-0.189536069,NaN,NaN,0.06712442,11,7.482993197,NSR
999,70.656,0.050570101,0.059491132,0.011085304,0.005859375,0.109797297,0.005225929,0.098711993,0.105046453,0.169288429,0.226245777,NaN,NaN,108,108,7.035108898,8.687792997,7.120999418,8.775136639,7.120999418,8.775136639,19.77451302,21.49476607,23.58767119,0.087914908,0.087914908,12.88580275,16.69147139,0,12.7980408,16.60365654,12.7980408,16.60365654,25.30804831,NaN,NaN,NaN,NaN,NaN,92,147,11.7361094,97.06802721,12.66243248,5.374482461,108.6357964,0,0.175829817,-0.188442981,NaN,NaN,0.066959345,10,6.802721088,NSR
1000,83.712,0.05115076,0.061813767,0.014780405,0.007865287,0.113703547,0.006915118,0.098923142,0.09691723,0.175517314,0.220386402,NaN,NaN,91.84259259,91.84259259,7.459222289,9.12646489,7.890886264,9.561081126,8.187399659,9.85731627,21.45096771,23.19479334,24.2753445,0.440659128,0.73215577,14.14688991,16.9641621,0.308114613,13.71190224,16.53002145,13.41938606,16.23415475,26.01898083,25.8771371,NaN,NaN,NaN,5.276604394,109,147,6.634871453,88.32653061,6.458240353,4.096572024,92.08193815,0.374851484,1.480929512,-0.19471802,NaN,NaN,0.06832599,6,4.081632653,NSR
1001,82.944,0.049725507,0.061233108,0.025496199,0.013355152,0.114653716,0.012141047,0.089157517,0.093274916,0.175886824,0.229676943,NaN,NaN,92.30841121,92.30841121,7.340290934,9.105158691,8.747908712,10.51733853,9.972075126,11.74075776,21.53868707,23.36519406,25.89355207,1.444538847,2.637255938,14.33380706,18.68091857,1.282888138,12.92231536,17.27367176,11.71695843,16.05014785,27.72019082,NaN,NaN,NaN,NaN,6.708876699,108,147,7.656664332,88.65306122,7.263396631,5.711818143,92.62541384,1.86011637,5.364682923,-0.175525593,NaN,NaN,0.08985886,13,8.843537415,NSR
1002,86.016,0.056851774,0.080394848,0.056535051,0.028769003,0.134923986,0.027766047,0.078388936,0.077438767,0.215318834,0.274493243,NaN,NaN,89.12612613,89.18918919,10.51801043,13.5542963,14.44862701,17.49160856,18.25274567,21.29203141,28.15433686,31.2078038,32.22696282,3.983393719,7.740039518,17.67730985,21.74343828,3.863198394,13.7396951,17.81277575,9.953303486,14.00915173,35.2795982,NaN,NaN,NaN,NaN,NaN,112,147,35.77787255,86.50340136,31.27975496,45.11213302,96.03917181,3.680095436,15.58663163,-0.075295849,NaN,NaN,0.074229545,37,25.17006803,NSR
1003,101.7370518,0.047508446,0.057221284,0.008868243,0.004961993,0.132706926,0.00390625,0.123838682,0.148120777,0.189928209,0.275285051,NaN,NaN,75.36363636,75.36363636,7.22092549,8.556593265,7.603893182,8.942345475,7.854073891,9.192494293,24.11517165,25.53885531,34.02008734,0.391705518,0.636894851,17.06746418,26.97069278,0.261748411,16.68092657,26.58536898,16.43566339,26.33583846,35.44733035,NaN,NaN,NaN,NaN,3.301467167,133,147,6.673412565,75.26530612,6.346081598,9.367752817,75.65852312,0.379589598,1.29034878,-0.213565971,NaN,NaN,0.058574606,6,4.081632653,NSR
1004,65.78486056,0.048986486,0.056904561,0.008393159,0.004750845,0.114231419,0.003642314,0.10583826,0.091691301,0.17113598,0.211993243,NaN,NaN,117.0588235,117.0588235,6.988142883,8.73588811,7.136844656,8.887502833,7.136844656,8.887502833,19.00767295,20.83568879,19.53732122,0.152962337,0.152962337,12.18316789,12.71025332,0,12.03042137,12.55750318,12.03042137,12.55750318,21.3651602,24.78491637,NaN,NaN,NaN,NaN,86,147,7.832590949,98.89795918,15.09085506,5.327843156,117.3205764,0,0.305924674,-0.203310285,NaN,NaN,0.070877919,7,4.761904762,NSR
1005,106.3266932,0.052628801,0.055320946,0.001161318,0.000844595,0.108477618,0.000316723,0.107316301,0.105415963,0.163798564,0.212151605,NaN,NaN,72.07971014,72.07971014,7.147120678,9.536933865,7.21818414,9.609079855,7.21818414,9.609079855,20.85203522,23.30443544,24.31578659,0.072466357,0.072466357,13.82718086,17.28571971,0,13.75479065,17.21329354,13.75479065,17.21329354,26.76823712,18.9011136,NaN,NaN,NaN,NaN,139,147,4.937378278,71.97959184,4.801188819,1.761862968,72.24861465,0,0.144932714,-0.172552884,NaN,NaN,0.057833254,1,0.680272109,NSR
1006,111.0178218,0.062183277,0.101456926,0.088788007,0.044552365,0.191670186,0.044235642,0.102882179,0.096336571,0.293127111,0.380067568,0.003920844,0.003891656,69.06896552,69.06896552,13.08638321,17.62269734,18.86324268,23.40917404,24.60107569,29.1424093,37.76552505,42.31046071,44.32434869,5.953476255,11.52425992,24.70527654,31.25983329,5.908273893,18.93289953,25.49135773,13.1864367,19.73716172,48.86897212,NaN,-16.85500452,27.43053136,-16.16580781,3.727868899,146,147,3.306535164,69.06802721,3.29519209,1.480323622,69.14806702,8.064165288,23.38601007,-0.051557946,0.247684381,-0.240683197,0.046090154,1,0.680272109,NSR
1007,63.11287129,0.057801943,0.072951858,0.086782095,0.043443834,0.164959882,0.04333826,0.078177787,0.092694257,0.23791174,0.326699747,0.003897693,0.003914807,122.4756098,122.4878049,6.624347458,10.67132432,12.14921761,16.21049555,17.6955889,21.75159668,25.2317343,29.29287456,33.25645673,5.663793493,11.08574649,18.64341606,26.66218687,5.692192466,13.11184231,21.13546773,7.580381168,15.58216023,37.31713862,NaN,-17.1362652,24.73799354,-18.11000355,6.8169479,83,147,12.90417366,98.76190476,20.23260545,7.194724481,123.153533,6.703165738,22.44173245,-0.08994545,0.212954695,-0.226479607,0.094066464,16,10.88435374,NSR
1008,88.20594059,0.063186233,0.107474662,0.084301098,0.041913007,0.146748311,0.042388091,0.062447213,0.050886824,0.254222973,0.311180321,0.003881759,0.003930741,86.77391304,86.76521739,14.06754068,18.00659618,19.42055432,23.37191999,24.85615162,28.79806631,31.40885402,35.35665411,33.53983687,5.521432295,10.79240213,17.36593541,19.49194343,5.631726923,12.02438146,14.15873981,6.604000312,8.714732247,37.48699026,5.159332355,-16.73378238,29.26601008,-21.36814523,9.625867343,116,147,3.664306968,82.91156463,4.72508701,1.507649521,86.85124714,7.547474975,21.94556135,-0.046714392,0.250595488,-0.272087944,0.107993298,0,0,NSR
1009,78.32079208,0.063186233,0.111539274,0.085515203,0.043074324,0.175358953,0.042440878,0.08984375,0.091269003,0.286898226,0.357896959,0.003947622,0.003864878,97.87254902,97.87254902,14.82869528,18.50763923,20.40565726,24.09438025,25.85398097,29.53580512,37.42165097,41.10789372,42.49055272,5.754539978,11.02974982,22.61575799,27.68088845,5.652658656,17.04963098,22.11711842,11.60027061,16.65726571,46.1764899,4.687583237,-16.81978348,29.62710928,-19.06307649,4.984645964,103,147,8.90656463,90.46258503,9.684019776,8.028878863,98.27696956,7.981599163,22.43694846,-0.044970055,0.254040801,-0.275333252,0.064380277,14,9.523809524,NSR
1010,72.38095238,0.068042652,0.106999578,0.088312922,0.044394003,0.183382601,0.043918919,0.095069679,0.08704603,0.290382179,0.360377956,0.003939892,0.003872608,105.7234043,105.712766,13.96512527,18.31774931,19.80157865,24.16521527,25.54021299,29.89809715,38.1383778,42.50003997,42.31946877,6.02276543,11.58529374,24.19991028,28.37769008,5.914484934,18.36982904,22.55057692,12.61948272,16.79429843,46.68086298,4.696679809,-17.08298384,27.93767165,-16.39774147,3.810790893,95,147,7.168792081,95.29931973,10.15125105,4.532714042,105.9661728,8.311663435,23.5225441,-0.05124565,0.252198831,-0.245503135,0.045575872,7,4.761904762,NSR
1011,63.23809524,0.060177365,0.083931588,0.066617399,0.033836571,0.146431588,0.032780828,0.079814189,0.090160473,0.230363176,0.302945524,NaN,NaN,121.0853659,121.1463415,8.810703539,11.20523934,12.26315313,14.66328181,15.50855387,17.90494961,24.5284476,26.96454243,31.28472263,3.537568543,6.700796666,15.81633248,22.56015505,3.407944437,12.36414966,19.11891258,9.178133824,15.87691828,33.72000209,NaN,NaN,NaN,NaN,9.975586265,83,147,11.07645406,104.4285714,14.99113987,11.92390648,121.5909275,5.117832614,13.64630965,-0.124212459,NaN,NaN,0.140799525,26,17.68707483,NSR
1012,90.66666667,0.070101351,0.110377956,0.087943412,0.043918919,0.183540963,0.044024493,0.095597551,0.105204814,0.293918919,0.381334459,0.003903266,0.003909234,84.39830508,84.38983051,14.51103827,19.35234289,20.20657535,25.0556412,25.89972861,30.74293648,37.89834688,42.74585282,44.08503561,5.828330584,11.39108953,23.40390653,29.58743363,5.865166859,17.71872859,23.90477638,12.02864949,18.2037728,48.93221805,NaN,-14.51266232,26.13574427,-17.29696236,NaN,119,147,2.561579989,81.31292517,3.605160712,1.361203354,84.4371695,7.489353463,23.08458697,-0.038948122,0.217842894,-0.246763065,0.060220515,0,0,NSR
1013,82.28571429,0.070840372,0.106102196,0.088101774,0.044130068,0.158255912,0.043971706,0.070154139,0.088682432,0.264358108,0.360589105,0.003925979,0.003886521,93.04672897,93.03738318,13.74504338,18.60533086,19.48209474,24.35332177,25.17023474,30.03421287,32.66366301,37.53277744,40.43032355,5.912599847,11.43029707,18.94372898,26.70530667,5.890584769,13.22375035,20.98393259,7.537847279,15.28212362,45.29908441,NaN,-16.74541078,28.9430181,-20.57012008,6.631059887,108,147,5.60437609,87.52380952,6.735994477,2.969600937,93.21535712,8.38520193,23.23348169,-0.048405974,0.248954342,-0.267519307,0.098123026,1,0.680272109,NSR
1014,86.85714286,0.070259713,0.090371622,0.088682432,0.045133024,0.150707348,0.043549409,0.062024916,0.048300253,0.24107897,0.298722551,0.003999701,0.003812799,88.2300885,88.2300885,11.19995773,15.248987,17.08533779,21.1506864,22.70251633,26.75851264,29.07107453,33.13279448,31.10694562,6.062638617,11.51333625,17.90360905,19.93551216,5.804504766,12.0285289,14.06548323,6.411024874,8.432714059,35.16819075,NaN,-17.23562941,28.11368912,-20.14777065,8.205833579,114,147,7.344866186,84.2244898,7.360149299,4.791807156,88.5352787,8.256540239,23.38047963,-0.064164226,0.241312954,-0.25968048,0.098033147,11,7.482993197,NSR
1015,104.3809524,0.069731841,0.093433277,0.088629645,0.044605152,0.156038851,0.044024493,0.067409206,0.06714527,0.249472128,0.316881334,0.003939947,0.003872553,73.09558824,73.08823529,11.98106574,15.97196825,17.77092239,21.77301604,23.46513413,27.46100172,31.75022856,35.75002958,36.11076179,5.948692169,11.49268962,19.79424373,24.15207511,5.857447683,14.01685805,18.37642815,8.314663583,12.66646239,40.11034426,NaN,-16.21817683,26.4799411,-17.65369456,6.120379248,137,147,2.714012323,72.6462585,2.655074456,1.439478644,73.14595602,7.727685912,23.29882947,-0.054619859,0.232676849,-0.23816481,0.074629063,0,0,NSR
1016,71.61904762,0.064453125,0.099239865,0.085884713,0.043127111,0.145692568,0.042757601,0.059807855,0.061127534,0.244932432,0.310916385,0.003913806,0.003898694,106.3225806,106.3333333,13.03678651,16.88890944,18.53260021,22.3952204,23.99482514,27.84873279,30.51617754,34.37683129,34.57030376,5.674496413,10.95998932,17.50761669,21.55340009,5.712535215,12.02276555,16.08198741,6.603804889,10.61608547,38.43012084,4.832737301,-17.27799063,31.5763951,-25.20119831,11.37923163,94,147,7.446094871,94.33333333,11.26405768,3.083031031,106.5829981,8.429277344,22.34702095,-0.04841432,0.2588998,-0.307305515,0.142907449,3,2.040816327,NSR
1017,93.71428571,0.066459037,0.101034628,0.091005068,0.045819257,0.149018159,0.045185811,0.058013091,0.03869299,0.250052787,0.301625845,0.00393464,0.00387786,81.56557377,81.56557377,13.17853658,16.93300939,19.14952495,22.91443588,25.04025946,28.79892748,31.91017794,35.67214216,34.21359891,6.103541292,11.86887555,18.75194719,21.05386643,6.021809429,12.79389959,15.09591197,6.893718305,9.191402972,37.97543755,NaN,-14.43160778,23.58577609,-15.93424566,NaN,123,147,3.473524465,80.14965986,3.42888865,2.991438732,81.63950145,7.337599765,23.99422627,-0.047012981,0.207875151,-0.209812051,0.071490105,2,1.360544218,NSR
1018,102.501992,0.061655405,0.061127534,0.090793919,0.046083193,0.186444257,0.044710726,0.095650338,0.120301943,0.247571791,0.354676943,0.003976919,0.003835581,74.78947368,74.81203008,7.435446588,11.79844278,13.42067598,17.79636915,19.21787537,23.59099178,31.51890433,35.89478028,41.21826627,6.135510056,11.80520426,24.11971776,33.81622108,5.918661783,18.12663627,27.82282651,12.31681393,22.01149443,45.59404992,NaN,-17.1430924,23.29074035,-13.42043947,NaN,134,147,2.613017245,74.2585034,2.544941099,1.408113053,74.83510696,7.161938001,23.8593761,-0.089429067,0.213242051,-0.199127228,0.037775965,0,0,NSR
1019,87.20318725,0.057907517,0.068570524,0.027449324,0.013935811,0.126478041,0.013513514,0.099028716,0.100084459,0.195048564,0.257548564,NaN,NaN,88.01769912,88.04424779,8.729103555,11.69608205,9.399733363,12.36848289,10.01960047,12.98766212,22.78868817,25.77890857,26.63907338,0.681794837,1.292143006,14.10909833,17.95291066,0.630498695,13.43645518,17.28106792,12.81867336,16.661316,29.62851237,NaN,NaN,NaN,NaN,4.523320067,114,147,46.03038287,84.8707483,40.59008562,56.66210646,99.32729486,0.538880498,2.604436538,-0.094427022,NaN,NaN,0.045117438,22,14.96598639,NSR
1020,62.7250996,0.052364865,0.066247889,0.022751267,0.011454814,0.129011824,0.011296453,0.106260557,0.105363176,0.195259713,0.259237753,NaN,NaN,122.4444444,122.4444444,7.911366942,9.817567675,7.935933632,9.84219417,7.948267392,9.854536025,22.68078978,24.61742222,27.98948261,0.024692148,0.037037838,14.84211986,20.14616226,0.01234569,14.81743979,20.1214752,14.80509993,20.10913352,29.92609932,14.54749397,NaN,NaN,NaN,NaN,82,147,12.97861489,105.3809524,15.96832989,7.279240603,123.1303635,0,0.074075675,-0.123358154,NaN,NaN,0.044065123,16,10.88435374,NSR
1021,88.38095238,0.054054054,0.058118666,0.018845017,0.009660051,0.113122889,0.009184966,0.094277872,0.139569257,0.171241554,0.271167652,NaN,NaN,86.77391304,86.77391304,7.069705313,9.222746569,7.129187001,9.283333763,7.129187001,9.283333763,19.04207155,21.26994283,29.91569552,0.060870717,0.060870717,12.12390412,22.99550627,0,12.06313248,22.93466769,12.06313248,22.93466769,32.14794151,21.3449804,NaN,NaN,NaN,NaN,116,147,3.666679269,84.06802721,4.044386288,1.490092447,86.85134726,0,0.121741434,-0.194549579,NaN,NaN,0.068527101,0,0,NSR
1022,78.32079208,0.052892736,0.05822424,0.018739443,0.009554476,0.122255068,0.009184966,0.103515625,0.100190034,0.180479307,0.231524493,NaN,NaN,97.88235294,97.88235294,7.09025788,9.014299132,7.137856736,9.062974662,7.137856736,9.062974662,20.6919602,22.69622686,22.9080023,0.049024945,0.049024945,13.76585249,15.97514516,0,13.71689919,15.92616149,13.71689919,15.92616149,24.91203612,23.3539545,NaN,NaN,NaN,4.917147978,103,147,8.974139445,91.63265306,9.140674037,8.172426209,98.29287968,0,0.09804989,-0.200755013,NaN,NaN,0.066880322,12,8.163265306,NSR
1023,71.61904762,0.057960304,0.058435389,0.018528294,0.009343328,0.120829814,0.009184966,0.10230152,0.129961993,0.179265203,0.265888936,NaN,NaN,106.8494624,106.8494624,7.096979585,10.0916098,7.107488798,10.10231087,7.107488798,10.10231087,20.41288662,23.47319209,28.48712427,0.010752689,0.010752689,13.44420384,21.51192524,0,13.43347027,21.50117783,13.43347027,21.50117783,31.54844801,17.8524097,NaN,NaN,NaN,NaN,94,147,13.12548718,97.0952381,13.05162755,16.91783491,107.6526173,0,0.021505378,-0.175172168,NaN,NaN,0.060601648,8,5.442176871,NSR
1024,63.23809524,0.053262247,0.058171453,0.01879223,0.009607264,0.118137669,0.009184966,0.099345439,0.105891047,0.176309122,0.236803209,NaN,NaN,121.0121951,121.0121951,7.046106821,8.780198853,7.117604758,8.852848551,7.117604758,8.852848551,19.74900969,21.54898716,22.83452238,0.073171827,0.073171827,12.84487043,15.9232851,0,12.77183839,15.85019738,12.77183839,15.85019738,24.63447248,22.05339769,NaN,NaN,NaN,NaN,83,147,9.796084213,105.4217687,13.79895327,8.994909567,121.4080501,0,0.146343655,-0.185642061,NaN,NaN,0.066079567,18,12.24489796,NSR
1025,90.66666667,0.052576014,0.061813767,0.022276182,0.011665963,0.121938345,0.01061022,0.099662162,0.09654772,0.183752111,0.231154983,NaN,NaN,84.3559322,84.20338983,7.586404618,9.392971536,8.056278723,9.866662411,8.395409128,10.20553325,21.21053034,23.10197142,24.03286168,0.481699068,0.814224858,13.79189479,16.60644518,0.35232383,13.31782687,16.1331285,12.98292861,15.79459657,25.9241183,26.39473069,NaN,NaN,NaN,5.518265534,119,147,3.128668487,82.3877551,3.322968983,3.240116718,84.4139317,0.443154136,1.648247756,-0.202478661,NaN,NaN,0.073381864,6,4.081632653,NSR
1026,86.0952381,0.060355392,0.098243464,0.07250817,0.036356209,0.133169935,0.036151961,0.060661765,0.048713235,0.231413399,0.278952206,0.003909393,0.003903107,88.98214286,88.99107143,13.95573158,17.89167226,19.39489842,23.34549534,24.82438433,28.76476925,31.49139516,35.4375666,33.42049713,5.614698456,10.87537462,17.5629847,19.48788958,5.612523401,12.13278755,14.0640607,6.709357779,8.623805184,37.36610941,5.707144081,-17.03332458,28.80753342,-20.18053754,NaN,113,152,2.76451411,85.28289474,3.977270846,1.652164812,89.02507672,7.536395984,22.10259648,-0.051376661,0.251201924,-0.262901498,0.095714184,0,0,NSR
1027,116.5714286,0.047947304,0.057904412,0.012152778,0.006382761,0.113919526,0.005770016,0.101766748,0.13939951,0.171823938,0.25464665,NaN,NaN,65.92105263,65.92105263,7.497210104,9.040742972,8.311643766,9.85710232,9.055586893,10.60020116,22.01717229,23.59928199,31.07475646,0.831481199,1.560026611,14.6074313,23.66173248,0.770402283,13.79127983,22.84821736,13.05783311,22.10543248,32.65812294,NaN,NaN,NaN,NaN,4.120784033,153,152,8.470169261,65.92105263,8.498169897,8.586260639,66.46298931,0.987395214,3.161910092,-0.140658305,NaN,NaN,0.062141121,15,9.868421053,NSR
1028,82.28571429,0.064491422,0.088848039,0.065461601,0.032730801,0.129595588,0.032730801,0.064133987,0.091043709,0.218443627,0.306270425,0.003893098,0.003919402,93.04672897,93.04672897,13.12309112,18.17327865,18.65951227,23.71620672,24.23831334,29.28914556,30.71037875,35.76680999,37.10307777,5.677015213,11.11603237,17.6083073,23.99388909,5.79473482,12.08412306,18.47926531,6.547747991,12.89758619,42.15889743,NaN,-15.30864457,28.64633538,-23.5802022,10.17247469,108,152,5.584329171,83.99342105,8.954166396,2.87271509,93.21415399,7.827731435,22.5877824,-0.040987262,0.230313395,-0.281069366,0.138732401,1,0.657894737,NSR
1029,86.85714286,0.063214869,0.081035539,0.068270016,0.034313725,0.13036152,0.033956291,0.062091503,0.073835784,0.211397059,0.273335376,NaN,NaN,88.23893805,88.17699115,11.43939278,14.60030448,16.99557795,20.16484244,22.53897377,25.70124415,28.98272313,32.1514121,32.84118966,5.680123469,11.10115487,17.5709991,21.41970563,5.729940197,12.01069473,15.87856203,6.534127582,10.34105913,36.0089103,NaN,NaN,NaN,NaN,NaN,114,152,7.383639336,81.68421053,8.54110895,4.891936501,88.54732248,7.350817109,22.51121853,-0.049886587,NaN,NaN,0.152163349,10,6.578947368,NSR
1030,104.3809524,0.047028186,0.058721405,0.010723039,0.005821078,0.144761029,0.004901961,0.13403799,0.107383578,0.203482435,0.278441585,NaN,NaN,73.13235294,73.20588235,7.566123734,8.995335542,8.15885144,9.59046668,8.615056955,10.04634983,26.37175629,27.85336034,34.46676085,0.603878628,1.051948763,18.91052826,27.00070595,0.469956654,18.31461011,26.40629773,17.86399783,25.95076917,35.94888983,NaN,NaN,NaN,NaN,3.413666078,137,152,4.37709416,72.13157895,4.261197368,5.806764893,73.26322406,0.568629373,2.125784045,-0.162486361,NaN,NaN,0.046945334,9,5.921052632,NSR
1031,71.61904762,0.048560049,0.057393791,0.00684232,0.003676471,0.111417484,0.00316585,0.104575163,0.08471201,0.168811275,0.213848039,NaN,NaN,106.3333333,106.3333333,7.08780027,8.776291202,7.14021048,8.829643172,7.14021048,8.829643172,19.00836327,20.77474624,20.78147728,0.053769273,0.053769273,12.08364408,13.85711697,0,12.02993427,13.8033834,12.02993427,13.8033834,22.5488995,25.00779576,NaN,NaN,NaN,NaN,94,152,7.456444616,93.07894737,11.93492015,3.049605633,106.594448,0,0.107538547,-0.202483227,NaN,NaN,0.070446878,3,1.973684211,NSR
